sample_id,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width,contour_count,avg_contour_area,contour_solidity,contour_extent,contour_perimeter_ratio,hull_area_ratio,contour_complexity,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_range,width_variation,height_variation,char_count_estimate,canny_edge_density,sobel_edge_density,sobel_mean_magnitude,sobel_std_magnitude,edge_direction_ratio,high_freq_ratio,hole_count,avg_cc_area,cc_area_std,avg_eccentricity,avg_euler_number,stroke_density,hog_mean,hog_std,hog_max,hog_energy,hog_feature_count,fourier_energy,fourier_symmetry,fourier_complexity
cell_r19_c1_blob_1_word_1,0.0421875,1,2,0.0625,0.6006578947368421,1,2,18,1,244.44073486328125,0.29943346977233887,0.01718229593211688,0.0,0.575,0.11625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.05140625,0.159375,56.57436744072313,147.19580818991432,0.8891943862488916,0.2186748,2,3065.0,3057.0,0.8308365656558615,-7.0,0.9578125,0.06484285559611798,0.1095404390049335,0.6099450106780039,41.99999998846265,2592,0,0,0
cell_r19_c1_blob_1_word_2,0.02921875,2,4,0.0625,0.5537109375,1,2,13,1,189.38909912109375,0.2768649160861969,0.011148395678787988,0.0,0.745,0.061,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03375,0.10625,38.478823385067074,128.08156639774833,0.9162367257398369,0.22003154,3,3106.5,3095.5,0.8477928927759595,-4.0,0.97078125,0.042796879479079196,0.09870410922061412,0.6380652548148757,29.999999989911096,2592,0,0,0
cell_r19_c4_blob_1_word_1,0.005,1,1,0.058823529411764705,0.6428571428571429,1,1,2,1,58.198081970214844,0.3632034659385681,0.002491812337794705,0.0,0.895,0.115,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01640625,0.06375,14.010926971779483,67.00086884057147,1.130619072832132,0.21035807,1,6368.0,0.0,0.9871371696609228,-5.0,0.995,0.024376683500974494,0.0796882785823434,0.5885620080264417,17.999999993466616,2592,0,0,0
cell_r19_c6_blob_1_word_1,0.0,1,1,0.16666666666666666,0.6555555555555556,1,1,6,0,11.8489351272583,0.09978070855140686,0.0006559418801047249,0.0,1.0,0.0,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0184375,0.055625,13.609413516392433,62.324945758017606,0.09053148298647673,0.130115,1,6400.0,0.0,0.9871293535342849,1.0,1.0,0.01524025811582959,0.08650886606117457,0.8661277163905237,19.999999979034097,2592,0,0,0
cell_r19_c7_blob_1_word_1,0.005,1,1,0.058823529411764705,0.6034858387799564,1,1,2,1,66.41231536865234,0.5058290362358093,0.004026139109871035,0.0,0.91,0.055,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0171875,0.0553125,14.18611115898175,71.98620006768668,1.0601139286726942,0.187804,3,6368.0,0.0,0.9871352381433471,-5.0,0.995,0.022412772267729468,0.07782229507674016,0.9999999987499999,16.999999990740534,2592,0,0,0
cell_r19_c7_blob_1_word_2,0.0128125,1,1,0.05555555555555556,0.6098484848484849,1,1,8,1,117.49040222167969,0.303013414144516,0.006627761905934986,0.0,0.815,0.1025,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03046875,0.08984375,26.518994191901857,97.7712531731586,1.2000992835311468,0.20866579,3,6318.0,0.0,0.9871321058768749,-12.0,0.9871875,0.03422998650574582,0.08993090280769517,0.6728864002154358,23.999999991527773,2592,0,0,0
cell_r1_c0_blob_1_word_1,0.00265625,1,1,0.125,0.4985294117647059,1,1,6,0,20.162389755249023,0.025423720479011536,0.0006134022348971354,0.0,0.995,0.0,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.025625,0.07890625,22.6334724275651,86.66413070509996,0.05135522687899444,0.12995736,1,6383.0,0.0,0.987129348220135,-1.0,0.99734375,0.016100417707505938,0.09486851847882367,0.7071067807446058,23.99999997269022,2592,0,0,0
cell_r1_c0_blob_2_word_1,0.01875,1,1,0.04,0.5024390243902439,1,1,6,3,189.66049194335938,0.41454580426216125,0.007340021148509754,0.0,0.84,0.09,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.025625,0.09828125,30.866475154949093,115.45006533782868,0.9009020117365066,0.23207536,5,6280.0,0.0,0.9871529273865847,-6.0,0.98125,0.03229593235122132,0.088489714314365,0.9999999987499999,22.999999988981767,2592,0,0,0
cell_r1_c1_blob_1_word_1,0.01,1,1,0.125,0.48863636363636365,1,1,5,0,17.763513565063477,0.040837693959474564,0.0005933956151992034,0.0,1.0,0.0,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0125,0.03875,13.153138279946456,72.64323749247832,0.08867479348118379,0.14832085,1,6336.0,0.0,0.987163537352121,-1.0,0.99,0.011886046463665067,0.07766312766197672,0.8759117382762946,15.999999980829728,2592,0,0,0
cell_r1_c1_blob_2_word_1,0.0209375,1,1,0.06666666666666667,0.28641975308641976,1,1,10,1,40.03547668457031,0.06960821896791458,0.0012686828991426272,0.0,0.73,0.07625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0265625,0.08,31.26321342550187,120.36374656146062,0.08354979237647932,0.15751584,2,6266.0,0.0,0.9871791134962116,-1.0,0.9790625,0.023410950553778332,0.09934079751302662,0.817294933700389,26.999999973273738,2592,0,0,0
cell_r1_c1_blob_3_word_1,0.02140625,1,1,0.038461538461538464,0.45636094674556216,1,1,6,3,252.38412475585938,0.20827455818653107,0.006664099279549412,0.0,0.83,0.18,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0409375,0.125,38.06971279192521,125.93627889905406,0.6145239373892979,0.22293982,2,6263.0,0.0,0.9871645588124118,-10.0,0.97859375,0.032079508818038734,0.08409968468061543,0.5994731320482547,20.999999993607386,2592,0,0,0
cell_r1_c2_blob_1_word_1,0.0,1,1,0.16666666666666666,0.654320987654321,1,1,6,0,11.144184112548828,0.07201645523309708,0.0005780488757119707,0.0,1.0,0.0,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01625,0.05,11.990280654787787,59.0283463246212,0.09318497905793519,0.1288268,1,6400.0,0.0,0.9871293535342849,1.0,1.0,0.01369240047105383,0.08220074576867747,0.9999999987499999,17.999999977040115,2592,0,0,0
cell_r1_c2_blob_2_word_1,0.0175,1,2,0.041666666666666664,0.4592198581560284,1,1,6,3,164.15367126464844,0.38217151165008545,0.007229605138028997,0.0,0.835,0.0925,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02875,0.09703125,27.622304537786942,102.68516283778175,0.9097569205078964,0.21314132,5,6288.0,0.0,0.9871474883711666,-6.0,0.9825,0.0348825677416076,0.08750236142717062,0.6027221641898738,22.99999999340487,2592,0,0,0
cell_r1_c3_blob_1_word_1,0.02359375,1,3,0.0625,0.65,1,1,9,0,176.09884643554688,0.30333417654037476,0.007015991269194044,0.0,0.735,0.1425,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0359375,0.11578125,31.782302303177325,102.13718537001814,0.828841681387258,0.20367005,2,6249.0,0.0,0.9871234598980178,-17.0,0.97640625,0.044583366797286854,0.09791015001261276,0.6702648730951707,29.99999999066797,2592,0,0,0
cell_r1_c3_blob_2_word_1,0.00484375,1,1,0.0625,0.5584677419354839,1,1,5,1,57.179893493652344,0.2635578513145447,0.0035690879343441965,0.0,0.89,0.04666666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0159375,0.05375,12.06602687056149,60.865715888001255,0.7602103727121243,0.15984981,3,6369.0,0.0,0.9871332093527465,-3.0,0.99515625,0.023860472993047114,0.07984436279520277,0.623810513162194,17.99999999268913,2592,0,0,0
cell_r1_c3_blob_3_word_1,0.02640625,1,3,0.05555555555555555,0.5792349726775956,1,1,11,1,185.32965087890625,0.2815631628036499,0.009477549930278705,0.0,0.73,0.145,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03265625,0.11421875,34.04498073217482,109.87648423091196,0.9217246815859591,0.21064018,5,6231.0,0.0,0.9871292117695958,-9.0,0.97359375,0.04418208764050573,0.09809188142798489,0.6944855212647856,29.999999990360617,2592,0,0,0
cell_r1_c3_blob_4_word_1,0.02984375,1,2,0.0625,0.5538461538461539,1,2,13,1,173.98487854003906,0.1551428586244583,0.008265914130298091,0.0,0.71,0.155,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02921875,0.1078125,35.89013387730973,119.38712311329387,0.6708102158219686,0.21652123,3,3104.5,3100.5,0.49355413115806773,-3.0,0.97015625,0.044144618831123,0.0981087493494818,0.5373176845250337,29.999999991162607,2592,0,0,0
cell_r1_c3_blob_5_word_1,0.00859375,1,1,0.07692307692307691,0.6588628762541806,1,1,2,1,71.96118927001953,0.14557453989982605,0.0023018251039859552,0.0,0.92,0.09,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01015625,0.04046875,10.461888102743378,62.021872330055274,0.7689328552049736,0.15321794,1,6345.0,0.0,0.9871365323838471,-2.0,0.99140625,0.016637462157976405,0.07158512008380286,0.9999999987499999,13.999999991107725,2592,0,0,0
cell_r1_c3_blob_6_word_1,0.01984375,1,1,0.058823529411764705,0.5682102628285357,1,1,7,0,157.76406860351562,0.24022457003593445,0.0053522367733864935,0.0,0.8,0.21,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02734375,0.085625,28.03382007390912,107.33931855132903,0.7256788015459984,0.20411111,3,6273.0,0.0,0.9871338057265394,-9.0,0.98015625,0.03431461806421294,0.08989864427882997,0.6184033466029529,23.999999991718976,2592,0,0,0
cell_r1_c4_blob_1_word_1,0.02734375,2,2,0.049999999999999996,0.5267857142857143,1,1,9,2,227.34707641601562,0.24110108613967896,0.010036820152385814,0.0,0.775,0.06625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03703125,0.1103125,39.003322702580405,126.4273168391957,0.9320172104552701,0.21151319,2,6225.0,0.0,0.9871889917586004,-9.0,0.97265625,0.038404217467503846,0.09456100011372323,0.9999999987499999,26.99999998738273,2592,0,0,0
cell_r1_c4_blob_2_word_1,0.0453125,3,1,0.045454545454545456,0.5153110047846889,1,1,16,1,322.5355529785156,0.333992063999176,0.0179967642984057,0.0,0.63,0.07083333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.05875,0.18359375,64.5472558062495,156.60341596811543,1.0443867933051532,0.23388237,8,6110.0,0.0,0.9871482359316638,-13.0,0.9546875,0.06408424081815071,0.10998597081985464,0.8344539119612118,41.9999999863167,2592,0,0,0
cell_r1_c4_blob_3_word_1,0.05375,1,2,0.041666666666666664,0.4674908424908425,1,3,18,1,332.3441467285156,0.20364060997962952,0.015139953553693934,0.0,0.575,0.2225,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.06078125,0.1784375,67.59530071918712,167.40697699224683,0.8241810432448287,0.24399343,6,2018.6666666666667,2848.463250401677,0.5331842173616704,-2.6666666666666665,0.94625,0.0633905498151574,0.1103872360929179,0.9999999987499999,41.99999998547922,2592,0,0,0
cell_r1_c4_blob_3_word_2,0.01421875,1,1,0.05263157894736842,0.49022556390977445,1,1,5,2,102.44270324707031,0.23227933049201965,0.004449611762473566,0.0,0.865,0.0775,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0175,0.0628125,18.2104153741102,87.23108045245323,0.8596731595956966,0.1851714,2,6309.0,0.0,0.9871673682269038,-4.0,0.98578125,0.02457730910892554,0.07962663071487563,0.6835329497770886,17.9999999937647,2592,0,0,0
cell_r1_c4_blob_4_word_1,0.0090625,1,1,0.06666666666666667,0.5682539682539682,1,1,2,1,67.17243194580078,0.39390677213668823,0.0031122417849851294,0.0,0.93,0.045,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0078125,0.03671875,10.48544824272724,67.24443099728846,0.8446454840694028,0.17607872,3,6342.0,0.0,0.987146790211277,0.0,0.9909375,0.015470655396141912,0.06625925180174648,0.6336250267841084,11.99999999503318,2592,0,0,0
cell_r1_c4_blob_4_word_2,0.0225,1,2,0.05555555555555556,0.5374149659863946,1,1,9,0,156.43051147460938,0.2994779646396637,0.007524383314485235,0.0,0.8,0.21,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02359375,0.0878125,28.51479500097202,108.35577783880535,0.8865117801762026,0.2150672,5,6256.0,0.0,0.9872026835058957,-5.0,0.9775,0.033407598935390095,0.09023963424951358,0.6853840179237145,23.999999991847123,2592,0,0,0
cell_r1_c5_blob_1_word_1,0.02265625,1,2,0.058823529411764705,0.6535947712418301,1,2,7,2,213.69561767578125,0.20279814302921295,0.00739576715243967,0.0,0.775,0.1225,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03390625,0.108125,33.17650870645055,109.3786423167284,0.7722029202444154,0.19714405,3,3127.5,3121.5,0.8888636649008358,-4.5,0.97734375,0.038663678045374565,0.09239039015716431,0.9999999987499999,25.999999989265387,2592,0,0,0
cell_r1_c5_blob_2_word_1,0.01234375,1,1,0.052631578947368425,0.5422647527910686,1,1,6,2,128.4838409423828,0.16515223681926727,0.0057397154839725385,0.0,0.885,0.125,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01734375,0.066875,19.803163053954112,90.20077110567573,1.219754528428595,0.19518605,2,6321.0,0.0,0.9871494069951379,-4.0,0.98765625,0.02526034453743188,0.0794125899071284,0.6986372822764941,17.999999993424286,2592,0,0,0
cell_r1_c5_blob_2_word_2,0.00265625,1,1,0.07100591715976332,0.5512820512820513,1,1,1,1,22.16617202758789,0.05940592288970947,0.001460585813177158,0.0,0.97,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00421875,0.019375,5.264808875394333,45.065597050361696,0.9385012433221752,0.17247128,3,6383.0,0.0,0.9871341295659628,-3.0,0.99734375,0.011774077708302806,0.06701492908934643,0.7071067807446058,11.999999992487488,2592,0,0,0
cell_r1_c5_blob_2_word_3,0.015625,2,2,0.049999999999999996,0.5893939393939394,1,1,5,2,156.5161590576172,0.4131080210208893,0.0076215869879874025,0.0,0.87,0.05333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0221875,0.07484375,23.080358610068917,95.38766388496268,1.110837324162979,0.18985884,1,6300.0,0.0,0.9871723849306605,-6.0,0.984375,0.026309172268368968,0.0790713089337173,0.7868045714366266,17.99999999350349,2592,0,0,0
cell_r1_c5_blob_3_word_1,0.0121875,1,2,0.0625,0.5714285714285714,1,1,5,1,132.01243591308594,0.34223511815071106,0.007739177754024902,0.0,0.895,0.045,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0146875,0.04890625,20.039285123224825,101.72493942858898,1.4201439694899902,0.2086664,1,6322.0,0.0,0.9871538792811135,-5.0,0.9878125,0.02084614109242789,0.08068384498808902,0.9999999987499999,17.99999998979515,2592,0,0,0
cell_r1_c5_blob_3_word_2,0.04453125,1,1,0.05,0.4831578947368421,1,1,19,2,228.60862731933594,0.2284187525510788,0.014243731614382594,0.0,0.575,0.11625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0490625,0.159375,56.924858175966165,151.76813696110966,0.8146173346057063,0.21767321,4,6115.0,0.0,0.9870910201672087,-8.0,0.95546875,0.058847567240192855,0.11287456545882826,0.8246444740075434,41.999999984200784,2592,0,0,0
cell_r1_c5_blob_4_word_1,0.0075,1,1,0.0625,0.584375,1,1,2,1,73.66291046142578,0.6492921710014343,0.004456074739275991,0.0,0.935,0.0425,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00921875,0.03796875,11.661330435654143,72.68259074544939,1.3541707825986624,0.17961206,2,6352.0,0.0,0.9871562023324408,-2.0,0.9925,0.015573974397011501,0.06623504321205434,0.5831509309874936,11.999999995313267,2592,0,0,0
cell_r1_c5_blob_4_word_2,0.01953125,1,3,0.06666666666666667,0.6090909090909091,1,1,7,1,150.53775024414062,0.31162744760513306,0.006654224930514663,0.0,0.815,0.1025,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02484375,0.07796875,26.901657534724038,107.08951954736011,0.8980730569637079,0.20511869,6,6275.0,0.0,0.9872011430945417,-9.0,0.98046875,0.030670214341329896,0.09120634411939871,0.7071067807446058,23.999999989917207,2592,0,0,0
cell_r20_c11_blob_1_word_1,0.0115625,1,3,0.045454545454545456,0.45297805642633227,1,1,3,2,99.9015121459961,0.4392129182815552,0.0041340077217361035,0.0,0.9,0.06,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01515625,0.055625,17.07241011555503,84.07017716078808,0.831326564712299,0.20614183,5,6326.0,0.0,0.9871660360270298,-3.0,0.9884375,0.022437255210911538,0.08025592825207668,0.6214086042810945,17.99999999107734,2592,0,0,0
cell_r20_c11_blob_1_word_2,0.0109375,1,1,0.06666666666666667,0.5880952380952381,1,1,4,1,83.53585052490234,0.3488163352012634,0.004223751523300759,0.0,0.91,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.015,0.0490625,16.519995121103314,84.24362222862169,0.8630984832691909,0.20032254,3,6330.0,0.0,0.9871564454881839,-3.0,0.9890625,0.021060433095238727,0.08062817496689484,0.6281271368052512,17.999999990168007,2592,0,0,0
cell_r20_c11_blob_1_word_3,0.0159375,1,1,0.0625,0.5561224489795918,1,1,6,1,125.16548919677734,0.3663880527019501,0.005872347806825796,0.0,0.825,0.06833333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02375,0.08484375,27.550272563672102,107.9450380131823,0.831911511456402,0.2208828,1,6298.0,0.0,0.987158006386697,-9.0,0.9840625,0.03272442877892874,0.09048961828087192,0.6517132276291228,23.999999990321026,2592,0,0,0
cell_r20_c14_blob_1_word_1,0.001875,1,1,0.16666666666666666,0.6527777777777778,1,1,5,0,12.223762512207031,0.24042551219463348,0.0010635923961742869,0.0,1.0,0.0,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.015,0.044375,11.682963950330711,61.2881787405636,0.17544836789533397,0.13764493,1,6388.0,0.0,0.9871360298097166,-2.0,0.998125,0.016287258546295195,0.07686068377584425,0.6977037498816243,15.999999987743355,2592,0,0,0
cell_r20_c15_blob_1_word_1,0.0125,1,1,0.038461538461538464,0.3647214854111406,1,2,3,2,109.3328628540039,0.4285714626312256,0.004244913002221245,0.0,0.895,0.115,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0121875,0.05265625,16.26293683752794,84.73764665376646,0.8205613623547077,0.1820619,3,3160.0,3154.0,0.8888882995909658,-1.0,0.9875,0.021314244543514806,0.08056145120076917,0.9999999987499999,17.99999998856984,2592,0,0,0
cell_r20_c15_blob_1_word_2,0.03234375,1,4,0.037037037037037035,0.41947565543071164,1,2,15,2,237.4180145263672,0.32708466053009033,0.012727292069483193,0.0,0.71,0.05833333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0646875,0.18421875,57.64228958886369,145.8628236596069,0.7823051758704347,0.23017654,4,3096.5,3092.5,0.4936275250784186,-5.0,0.96765625,0.05341635499682136,0.11042186969356951,0.9999999987499999,38.999999977900075,2592,0,0,0
cell_r20_c17_blob_1_word_1,0.00765625,1,1,0.08333333333333333,0.6944444444444444,1,1,4,1,69.72039794921875,0.44604167342185974,0.004634390649982986,0.0,0.91,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01296875,0.045,15.280642080439057,83.52780661318431,1.0461467758475549,0.20932753,2,6351.0,0.0,0.9871552932729176,-6.0,0.99234375,0.019400143645034854,0.07862745320619778,0.9999999987499999,16.99999998919697,2592,0,0,0
cell_r20_c17_blob_1_word_2,0.00609375,1,2,0.07692307692307693,0.6258741258741258,1,1,3,1,51.521114349365234,0.2852589786052704,0.003257008242859153,0.0,0.93,0.045,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0090625,0.035625,10.589741662923041,67.89230347773267,1.1093496915092422,0.17981735,2,6361.0,0.0,0.9871542533764187,-3.0,0.99390625,0.014628795834926068,0.0664501915718982,0.6630868891979141,11.999999994536822,2592,0,0,0
cell_r20_c17_blob_1_word_3,0.0028125,1,1,0.07100591715976332,0.48717948717948717,1,1,0,1,18.49346351623535,-0.14494999295740785,0.001276241255249558,0.0,0.975,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00359375,0.0178125,4.441836585728927,43.463937209434675,1.0827033179099077,0.12966515,2,6382.0,0.0,0.987138857200549,0.0,0.9971875,0.010300642556470504,0.06432514220962005,0.9999999987499999,10.99999999188752,2592,0,0,0
cell_r20_c17_blob_1_word_4,0.01015625,1,2,0.08333333333333333,0.6388888888888888,1,1,5,1,70.34248352050781,0.413379043340683,0.0047966407861873605,0.0,0.9,0.04333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0121875,0.04484375,15.613564973921848,84.17239208199516,0.9132098567511797,0.19996545,3,6335.0,0.0,0.9871711657312277,-4.0,0.98984375,0.02034420381929026,0.08081186677045848,0.9999999987499999,17.999999988394872,2592,0,0,0
cell_r20_c17_blob_1_word_5,0.0065625,1,1,0.09090909090909091,0.616600790513834,1,1,3,0,43.30828094482422,0.2854311168193817,0.0026915340840051576,0.0,0.925,0.0475,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00859375,0.03125,10.662121434670661,70.28413168356236,0.8169535743868633,0.17295386,2,6358.0,0.0,0.9871527082459856,-3.0,0.9934375,0.01331885416287721,0.06955602215078387,0.9999999987499999,12.99999998674683,2592,0,0,0
cell_r20_c18_blob_1_word_1,0.00953125,1,1,0.08333333333333334,0.5952380952380952,1,1,3,1,63.504005432128906,0.3252882659435272,0.003874395293593132,0.0,0.915,0.03833333333333334,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01109375,0.04140625,14.709639796385481,84.33695955546769,0.7109863204391198,0.20297426,2,6339.0,0.0,0.987165018449988,-2.0,0.99046875,0.017750657617860446,0.079016176344393,0.9999999987499999,16.99999998612263,2592,0,0,0
cell_r20_c18_blob_1_word_2,0.00203125,1,1,0.07638888888888888,0.48484848484848486,1,1,0,0,15.009515762329102,-0.14301785965470068,0.001260785426507926,0.0,0.975,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00265625,0.01515625,3.919571972894705,41.08568887762864,1.0469627318143433,0.14970854,2,6387.0,0.0,0.9871377444926066,0.0,0.99796875,0.00945134523855423,0.06445540497273693,0.9999999987499999,10.9999999909903,2592,0,0,0
cell_r20_c18_blob_1_word_3,0.004375,1,1,0.09090909090909091,0.5645933014354066,1,1,2,0,31.267932891845703,0.40529245138168335,0.0024252177011284937,0.0,0.945,0.0375,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00734375,0.02609375,8.578558780109157,62.67106752127501,0.9358104394250883,0.18360567,1,6372.0,0.0,0.987144324453815,-2.0,0.995625,0.0112707292949715,0.06108187414957346,0.9999999987499999,9.999999992500916,2592,0,0,0
cell_r20_c18_blob_1_word_4,0.005625,1,1,0.08333333333333333,0.5277777777777778,1,1,1,1,39.46076202392578,0.7337770462036133,0.0025935585941242317,0.0,0.95,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00703125,0.0275,8.998636218241177,64.65726116386125,0.8679187957387029,0.18058653,3,6364.0,0.0,0.9871501942658685,-2.0,0.994375,0.013134570076658521,0.06676161093835714,0.9999999987499999,11.999999991066906,2592,0,0,0
cell_r20_c18_blob_1_word_5,0.00421875,1,1,0.09090909090909091,0.5909090909090909,1,1,2,0,30.189599990844727,0.23864689469337463,0.0022610112398846276,0.0,0.95,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.00671875,0.02859375,7.972673064435691,58.89789032051675,0.8986011973305601,0.17044947,2,6373.0,0.0,0.9871504017461897,-2.0,0.99578125,0.012650620137150893,0.0668550030666995,0.9999999987499999,11.999999987748286,2592,0,0,0
cell_r20_c1_blob_1_word_1,0.01734375,1,2,0.05555555555555555,0.5851851851851851,1,1,7,1,164.6039276123047,0.4039692282676697,0.008726589789196427,0.0,0.815,0.07166666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02625,0.08796875,29.09400976025778,108.91008261896611,1.1719015505947332,0.20731454,5,6289.0,0.0,0.9871340078541069,-9.0,0.98265625,0.03344936660551956,0.09022416045312222,0.6913205363966394,23.99999999098484,2592,0,0,0
